,Unnamed: 0,review_id,business_id,user_id,stars,blob_polarity,review,label,stem_review,complaint,compliments,suggestion for user,suggestion for business
4449,291450,7fW9p-jn5kGTXDVcZ9KeTQ,Lk-6NjnuCUQjdSnBHKbV4Q,vlaGl8X9yT9p8jltCk6ipg,4,0.5,just needs more books to fill the shelves and more  popular books available to check out instead of having to go on a wait list,,just need more book to fill the shelv and more  popular book avail to check out instead of have to go on a wait list,0,1,0,0
4450,291451,7fW9p-jn5kGTXDVcZ9KeTQ,Lk-6NjnuCUQjdSnBHKbV4Q,vlaGl8X9yT9p8jltCk6ipg,4,0.4375,other than that is is wonderful,,other than that is is wonder,0,1,0,0
4451,291452,7fW9p-jn5kGTXDVcZ9KeTQ,Lk-6NjnuCUQjdSnBHKbV4Q,vlaGl8X9yT9p8jltCk6ipg,4,0.5,"i love going there to study, read, and relax",,"i love go there to study, read, and relax",0,1,0,0
4452,291453,7fW9p-jn5kGTXDVcZ9KeTQ,Lk-6NjnuCUQjdSnBHKbV4Q,vlaGl8X9yT9p8jltCk6ipg,4,0.85,beautiful area,,beauti area,0,1,0,0
4453,291454,T80AlSVrNejFNlta1GdNtQ,Lk-6NjnuCUQjdSnBHKbV4Q,1I5HNGrzxhmpKvZCpAJMWQ,5,1.0,awesome library,,awesom librari,0,1,0,0
4454,291455,T80AlSVrNejFNlta1GdNtQ,Lk-6NjnuCUQjdSnBHKbV4Q,1I5HNGrzxhmpKvZCpAJMWQ,5,0.5875,what a gorgeous view! totally worth the drive,,what a gorgeou view! total worth the drive,0,1,0,0
4455,291456,BxQNRKl8zzZ1RY6y-bmJuA,Lk-6NjnuCUQjdSnBHKbV4Q,dn9DSDp9CYCRffmL1voq6g,5,0.166666667,we come here mainly to take my daughter to the weekly playgroup that phoenix children's hospital (i believe) sponsors,,we come here mainli to take my daughter to the weekli playgroup that phoenix children' hospit (i believe) sponsor,0,0,0,0
4456,291457,BxQNRKl8zzZ1RY6y-bmJuA,Lk-6NjnuCUQjdSnBHKbV4Q,dn9DSDp9CYCRffmL1voq6g,5,0.7,she loves it!!  there's a really good selection of kids books,,she love it!!  there' a realli good select of kid book,0,1,0,0
4457,291458,BxQNRKl8zzZ1RY6y-bmJuA,Lk-6NjnuCUQjdSnBHKbV4Q,dn9DSDp9CYCRffmL1voq6g,5,0.058333333,i'm not much of a reader (gasp!) so i can't say much about the adult selection but hubby (who is a reader) seems to like it,,i'm not much of a reader (gasp!) so i can't say much about the adult select but hubbi (who is a reader) seem to like it,0,1,0,0
4458,291459,BxQNRKl8zzZ1RY6y-bmJuA,Lk-6NjnuCUQjdSnBHKbV4Q,dn9DSDp9CYCRffmL1voq6g,5,0.2,i think they have a thing online where you can request a book to be available at a specific library so you can always go that route,,i think they have a thing onlin where you can request a book to be avail at a specif librari so you can alway go that rout,0,1,0,0
4459,291460,BxQNRKl8zzZ1RY6y-bmJuA,Lk-6NjnuCUQjdSnBHKbV4Q,dn9DSDp9CYCRffmL1voq6g,5,1.0,the best thing about this library is its location,,the best thing about thi librari is it locat,0,1,0,0
4460,291461,BxQNRKl8zzZ1RY6y-bmJuA,Lk-6NjnuCUQjdSnBHKbV4Q,dn9DSDp9CYCRffmL1voq6g,5,0.316666667,"granted, out of the way and nothing near by but homes and a beautiful view of the white tanks",,"granted, out of the way and noth near by but home and a beauti view of the white tank",0,1,0,0
4461,291462,BxQNRKl8zzZ1RY6y-bmJuA,Lk-6NjnuCUQjdSnBHKbV4Q,dn9DSDp9CYCRffmL1voq6g,5,0.7,"if i didn't have a kid, i would just sit in there all afternoon with a book or magazine and check out the gorgeous landscape",,"if i didn't have a kid, i would just sit in there all afternoon with a book or magazin and check out the gorgeou landscap",0,1,0,0
4462,291463,BxQNRKl8zzZ1RY6y-bmJuA,Lk-6NjnuCUQjdSnBHKbV4Q,dn9DSDp9CYCRffmL1voq6g,5,0.78,the architecture is also very nice,,the architectur is also veri nice,0,1,0,0
4463,291464,BxQNRKl8zzZ1RY6y-bmJuA,Lk-6NjnuCUQjdSnBHKbV4Q,dn9DSDp9CYCRffmL1voq6g,5,0.125,"simple, crisp and blends well with the landscape",,"simple, crisp and blend well with the landscap",0,1,0,0
4464,291465,BxQNRKl8zzZ1RY6y-bmJuA,Lk-6NjnuCUQjdSnBHKbV4Q,dn9DSDp9CYCRffmL1voq6g,5,0.0,"the library is connected to the park so before or after your time at the library, you can always do a hike!  if  you are in the area, definitely check it out!",,"the librari is connect to the park so befor or after your time at the library, you can alway do a hike!  if  you are in the area, definit check it out!",0,1,0,0
4465,291466,QHgJn1GYUEBxfiFw-OElFw,Lk-6NjnuCUQjdSnBHKbV4Q,0jKDHyEWdm_TjnNzGZEZkA,5,-0.1125,not much to do when you get into the mountains other than hike some trails,,not much to do when you get into the mountain other than hike some trail,0,0,0,0
4466,291467,QHgJn1GYUEBxfiFw-OElFw,Lk-6NjnuCUQjdSnBHKbV4Q,0jKDHyEWdm_TjnNzGZEZkA,5,0.775,the library was beautiful and they fed the snakes on the friday that we were there and out 5 kids loved it,,the librari wa beauti and they fed the snake on the friday that we were there and out 5 kid love it,0,1,0,0
4467,291468,QHgJn1GYUEBxfiFw-OElFw,Lk-6NjnuCUQjdSnBHKbV4Q,0jKDHyEWdm_TjnNzGZEZkA,5,0.4,"this was free, so you can't beat that",,"thi wa free, so you can't beat that",0,1,0,0
4468,291469,gwboVFUwr82KP7LAZo8-AA,Lk-6NjnuCUQjdSnBHKbV4Q,cepV5VPDpUEipebMDsQ0Hw,2,0.4,its a fantastic library,,it a fantast librari,0,0,0,0
4469,291470,gwboVFUwr82KP7LAZo8-AA,Lk-6NjnuCUQjdSnBHKbV4Q,cepV5VPDpUEipebMDsQ0Hw,2,0.6083333329999999,the views are beautiful and the library is clean,,the view are beauti and the librari is clean,0,1,0,0
4470,291471,gwboVFUwr82KP7LAZo8-AA,Lk-6NjnuCUQjdSnBHKbV4Q,cepV5VPDpUEipebMDsQ0Hw,2,0.0,the only issue is the male librarian,,the onli issu is the male librarian,1,0,0,0
4471,291472,gwboVFUwr82KP7LAZo8-AA,Lk-6NjnuCUQjdSnBHKbV4Q,cepV5VPDpUEipebMDsQ0Hw,2,0.3,i have seen him on more than one occasion tell a family they had to leave because the children in the children's area where too loud,,i have seen him on more than one occas tell a famili they had to leav becaus the children in the children' area where too loud,0,0,0,0
4472,291473,gwboVFUwr82KP7LAZo8-AA,Lk-6NjnuCUQjdSnBHKbV4Q,cepV5VPDpUEipebMDsQ0Hw,2,-0.15555555599999998,he told a woman with her baby to settle down or leave after one of the infant classes,,he told a woman with her babi to settl down or leav after one of the infant class,0,0,0,0
4473,291474,gwboVFUwr82KP7LAZo8-AA,Lk-6NjnuCUQjdSnBHKbV4Q,cepV5VPDpUEipebMDsQ0Hw,2,-0.033333333,usually not a big deal but he is rude and stands there very confrontational when addressing a parent,,usual not a big deal but he is rude and stand there veri confront when address a parent,1,0,0,0
4474,291475,gwboVFUwr82KP7LAZo8-AA,Lk-6NjnuCUQjdSnBHKbV4Q,cepV5VPDpUEipebMDsQ0Hw,2,0.0,he often speaks disrespectfully to the children,,he often speak disrespect to the children,0,0,0,0
4475,291476,gwboVFUwr82KP7LAZo8-AA,Lk-6NjnuCUQjdSnBHKbV4Q,cepV5VPDpUEipebMDsQ0Hw,2,0.0,if it wasn't for him i would have given 5 stars,,if it wasn't for him i would have given 5 star,1,0,0,1
4476,291477,NbhnO-27ztuFxu5T3Ed_gQ,Lk-6NjnuCUQjdSnBHKbV4Q,VFZiXmyKlG-dN9PokbiXsQ,5,0.4,this is great library to come to if you crave some peace and quiet,,thi is great librari to come to if you crave some peac and quiet,0,1,0,0
4477,291478,NbhnO-27ztuFxu5T3Ed_gQ,Lk-6NjnuCUQjdSnBHKbV4Q,VFZiXmyKlG-dN9PokbiXsQ,5,-0.4,it's located in waddell and nestled at the base of the white tank mountain,,it' locat in waddel and nestl at the base of the white tank mountain,0,0,0,0
4478,291479,NbhnO-27ztuFxu5T3Ed_gQ,Lk-6NjnuCUQjdSnBHKbV4Q,VFZiXmyKlG-dN9PokbiXsQ,5,0.3,"it's a bit of a drive from surpise (about 28 minutes) but in my opinion, it's worth it",,"it' a bit of a drive from surpis (about 28 minutes) but in my opinion, it' worth it",0,1,0,1
4479,291480,NbhnO-27ztuFxu5T3Ed_gQ,Lk-6NjnuCUQjdSnBHKbV4Q,VFZiXmyKlG-dN9PokbiXsQ,5,0.25,it's peaceful and serene here,,it' peac and seren here,0,1,0,0
4480,291481,NbhnO-27ztuFxu5T3Ed_gQ,Lk-6NjnuCUQjdSnBHKbV4Q,VFZiXmyKlG-dN9PokbiXsQ,5,0.0,sometimes i don't even feel like going into the library,,sometim i don't even feel like go into the librari,0,0,0,0
4481,291482,NbhnO-27ztuFxu5T3Ed_gQ,Lk-6NjnuCUQjdSnBHKbV4Q,VFZiXmyKlG-dN9PokbiXsQ,5,0.0,"when i exit my car, i just want to drink in the panoramic view of the west valley and as i said, it's so quiet",,"when i exit my car, i just want to drink in the panoram view of the west valley and as i said, it' so quiet",0,1,0,0
4482,291483,NbhnO-27ztuFxu5T3Ed_gQ,Lk-6NjnuCUQjdSnBHKbV4Q,VFZiXmyKlG-dN9PokbiXsQ,5,0.0,"there's no traffic, no cars",,"there' no traffic, no car",0,0,0,0
4483,291484,NbhnO-27ztuFxu5T3Ed_gQ,Lk-6NjnuCUQjdSnBHKbV4Q,VFZiXmyKlG-dN9PokbiXsQ,5,0.0,just quiet!,,just quiet!,0,0,0,0
4484,291485,NbhnO-27ztuFxu5T3Ed_gQ,Lk-6NjnuCUQjdSnBHKbV4Q,VFZiXmyKlG-dN9PokbiXsQ,5,0.0,the library itself is spacious and well lit,,the librari itself is spaciou and well lit,0,1,0,0
4485,291486,NbhnO-27ztuFxu5T3Ed_gQ,Lk-6NjnuCUQjdSnBHKbV4Q,VFZiXmyKlG-dN9PokbiXsQ,5,0.302380952,"if you want a more spectacular view while you're studying or reading, as you enter head to the back of the library where the large windows are and there you can see more of the white tank mountains",,"if you want a more spectacular view while you'r studi or reading, as you enter head to the back of the librari where the larg window are and there you can see more of the white tank mountain",0,1,0,0
4486,291487,NbhnO-27ztuFxu5T3Ed_gQ,Lk-6NjnuCUQjdSnBHKbV4Q,VFZiXmyKlG-dN9PokbiXsQ,5,0.375,the library staff are friendly and helpful when needed,,the librari staff are friendli and help when need,0,1,0,0
4487,291488,NbhnO-27ztuFxu5T3Ed_gQ,Lk-6NjnuCUQjdSnBHKbV4Q,VFZiXmyKlG-dN9PokbiXsQ,5,-0.16071428599999998,i find the selections small or limited,,i find the select small or limit,0,1,0,0
4488,291489,NbhnO-27ztuFxu5T3Ed_gQ,Lk-6NjnuCUQjdSnBHKbV4Q,VFZiXmyKlG-dN9PokbiXsQ,5,0.18333333300000001,i don't use the computer and i'm not sure if they offer free internet for patrons but the library does have free wifi so that's helpful if you bring your tablet or laptop,,i don't use the comput and i'm not sure if they offer free internet for patron but the librari doe have free wifi so that' help if you bring your tablet or laptop,0,1,0,0
4489,291490,NbhnO-27ztuFxu5T3Ed_gQ,Lk-6NjnuCUQjdSnBHKbV4Q,VFZiXmyKlG-dN9PokbiXsQ,5,0.0,the library is usually quiet except for the occasional noisy kid,,the librari is usual quiet except for the occasion noisi kid,0,1,0,0
4490,291491,y-3AYtfnXgiu6WN8GwfYRA,Lk-6NjnuCUQjdSnBHKbV4Q,GETnrln2n-478G2VBeFWRQ,5,0.85,"this library is beautiful, in a beautiful setting and relaxing environment",,"thi librari is beautiful, in a beauti set and relax environ",0,1,0,0
4491,291492,y-3AYtfnXgiu6WN8GwfYRA,Lk-6NjnuCUQjdSnBHKbV4Q,GETnrln2n-478G2VBeFWRQ,5,1.0,"the desert animal display is an added bonus, wonderful for kids and adults alike",,"the desert anim display is an ad bonus, wonder for kid and adult alik",0,1,0,0
4492,291493,XKeuN3pNcfQz6yZaIdR8XQ,3enCXEkRv8zWZ1QrvG-LNw,G-Jl2Kk_J9qSS9eZc0jWxA,5,1.0,awesome store,,awesom store,0,1,0,0
4493,291494,XKeuN3pNcfQz6yZaIdR8XQ,3enCXEkRv8zWZ1QrvG-LNw,G-Jl2Kk_J9qSS9eZc0jWxA,5,0.2,they are very helpful an informative,,they are veri help an inform,0,1,0,0
4494,291495,XKeuN3pNcfQz6yZaIdR8XQ,3enCXEkRv8zWZ1QrvG-LNw,G-Jl2Kk_J9qSS9eZc0jWxA,5,0.0,i will go back,,i will go back,0,1,0,0
4495,291496,7rVIAdYGDQ_szbs6fxmKbw,3enCXEkRv8zWZ1QrvG-LNw,dC_Gsz3x9pu3ffW_NwjNNg,5,0.536177249,discount aquarium is the best store in town!  if you want top quality service and livestock this is the place for you!  the owner and staff are very knowledgable and will provide you exactly what you need!  you can special order at the lowest prices in town!  his systems are clean and healthy!  why order online or go anyplace else in town when you can get exactly what you need at discount for the best price!!,,discount aquarium is the best store in town!  if you want top qualiti servic and livestock thi is the place for you!  the owner and staff are veri knowledg and will provid you exactli what you need!  you can special order at the lowest price in town!  hi system are clean and healthy!  whi order onlin or go anyplac els in town when you can get exactli what you need at discount for the best price!!,0,1,0,0
4496,291497,zsfv3rFghkq3WCLswKNq0g,3enCXEkRv8zWZ1QrvG-LNw,dRpSJE0iwV11aepDHiwNXQ,1,1.0,their prices used to be so awesome,,their price use to be so awesom,1,0,0,0
4497,291498,zsfv3rFghkq3WCLswKNq0g,3enCXEkRv8zWZ1QrvG-LNw,dRpSJE0iwV11aepDHiwNXQ,1,0.55,"everything was fresh and the prices, again were great, but now",,"everyth wa fresh and the prices, again were great, but now",1,0,0,0
4498,291499,zsfv3rFghkq3WCLswKNq0g,3enCXEkRv8zWZ1QrvG-LNw,dRpSJE0iwV11aepDHiwNXQ,1,0.0175,just as high as the other retail stores,,just as high as the other retail store,1,0,0,0
4499,291500,zsfv3rFghkq3WCLswKNq0g,3enCXEkRv8zWZ1QrvG-LNw,dRpSJE0iwV11aepDHiwNXQ,1,-0.0625,personally i would get it at other retail stores,,person i would get it at other retail store,1,0,1,1
4500,291501,4w0jv5p3Y7YyRivgsY3PvQ,3enCXEkRv8zWZ1QrvG-LNw,shQRZoFo79gGoir5ikKjMA,3,0.0,it appears discount aquarium was an apartment in a former life,,it appear discount aquarium wa an apart in a former life,0,0,0,0
4501,291502,4w0jv5p3Y7YyRivgsY3PvQ,3enCXEkRv8zWZ1QrvG-LNw,shQRZoFo79gGoir5ikKjMA,3,0.0,both it and the auto glass repair store next door are based in what looks like a one bedroom apartment and garage combo,,both it and the auto glass repair store next door are base in what look like a one bedroom apart and garag combo,0,0,0,0
4502,291503,4w0jv5p3Y7YyRivgsY3PvQ,3enCXEkRv8zWZ1QrvG-LNw,shQRZoFo79gGoir5ikKjMA,3,0.13636363599999998,"in the fish store all the live fish are in the ""apartment"" area while the tanks are in the ""garage",,"in the fish store all the live fish are in the ""apartment"" area while the tank are in the ""garag",0,1,0,0
4503,291504,4w0jv5p3Y7YyRivgsY3PvQ,3enCXEkRv8zWZ1QrvG-LNw,shQRZoFo79gGoir5ikKjMA,3,-0.021875,""" this whole set up makes for very little room to move around",,""" thi whole set up make for veri littl room to move around",1,0,0,0
4504,291505,4w0jv5p3Y7YyRivgsY3PvQ,3enCXEkRv8zWZ1QrvG-LNw,shQRZoFo79gGoir5ikKjMA,3,-0.12202381,"the parking lot is also a little tight, especially if there are already people at either business",,"the park lot is also a littl tight, especi if there are alreadi peopl at either busi",1,0,0,0
4505,291506,4w0jv5p3Y7YyRivgsY3PvQ,3enCXEkRv8zWZ1QrvG-LNw,shQRZoFo79gGoir5ikKjMA,3,0.225,"i was expecting to see a bunch of used tanks and equipment here, so when i walked in and saw all the cool salt water fish, i was really surprised",,"i wa expect to see a bunch of use tank and equip here, so when i walk in and saw all the cool salt water fish, i wa realli surpris",1,1,0,0
4506,291507,4w0jv5p3Y7YyRivgsY3PvQ,3enCXEkRv8zWZ1QrvG-LNw,shQRZoFo79gGoir5ikKjMA,3,0.273333333,"they had a decent selection of fresh water plants as well, which is much more important to me personally than any salt water fish",,"they had a decent select of fresh water plant as well, which is much more import to me person than ani salt water fish",0,1,0,0
4507,291508,4w0jv5p3Y7YyRivgsY3PvQ,3enCXEkRv8zWZ1QrvG-LNw,shQRZoFo79gGoir5ikKjMA,3,-0.2625,"the tanks were almost all sold out, so that was a little disappointing, but they have a constantly changing inventory",,"the tank were almost all sold out, so that wa a littl disappointing, but they have a constantli chang inventori",1,0,0,0
4508,291509,4w0jv5p3Y7YyRivgsY3PvQ,3enCXEkRv8zWZ1QrvG-LNw,shQRZoFo79gGoir5ikKjMA,3,0.35,"the service was good, the only drawback to this store is the size and lack of room for inventory",,"the servic wa good, the onli drawback to thi store is the size and lack of room for inventori",1,1,0,0
4509,291510,yiLEzPypbL0LMK7x2XilXQ,3enCXEkRv8zWZ1QrvG-LNw,PrjFBX802rUZT7eB5JggGQ,5,0.19727272699999998,"this is the only store of it's kind in the valley! not only can you pick up live stock and chemicals, but you can bring in your old or unwanted equipment and get something else that you need or want",,"thi is the onli store of it' kind in the valley! not onli can you pick up live stock and chemicals, but you can bring in your old or unwant equip and get someth els that you need or want",0,1,0,0
4510,291511,yiLEzPypbL0LMK7x2XilXQ,3enCXEkRv8zWZ1QrvG-LNw,PrjFBX802rUZT7eB5JggGQ,5,0.4,going green at it's best! it saves money but it also helps save equipment from being thrown out,,go green at it' best! it save money but it also help save equip from be thrown out,0,1,0,0
4511,291512,yiLEzPypbL0LMK7x2XilXQ,3enCXEkRv8zWZ1QrvG-LNw,PrjFBX802rUZT7eB5JggGQ,5,0.544444444,i have previously found awesome equipment that is no longer on the market -and- it is always at a great price,,i have previous found awesom equip that is no longer on the market -and- it is alway at a great price,0,1,0,0
4512,291513,yiLEzPypbL0LMK7x2XilXQ,3enCXEkRv8zWZ1QrvG-LNw,PrjFBX802rUZT7eB5JggGQ,5,-0.02125,"this store is as far from me as can be but i like it so much, i drive past several other stores to visit!  ",,"thi store is as far from me as can be but i like it so much, i drive past sever other store to visit!  ",0,1,0,0
4513,291514,yiLEzPypbL0LMK7x2XilXQ,3enCXEkRv8zWZ1QrvG-LNw,PrjFBX802rUZT7eB5JggGQ,5,0.25,"their prices are always fair, if not a huge bargain and the people are always helpful",,"their price are alway fair, if not a huge bargain and the peopl are alway help",0,1,0,1
4514,291515,yiLEzPypbL0LMK7x2XilXQ,3enCXEkRv8zWZ1QrvG-LNw,PrjFBX802rUZT7eB5JggGQ,5,0.25,"of course the stock changes so they may not have exactly what you want that day but you can like them on facebook and just ask ""hey do you have this"" and they will let you know and help you find what you need",,"of cours the stock chang so they may not have exactli what you want that day but you can like them on facebook and just ask ""hey do you have this"" and they will let you know and help you find what you need",0,1,0,0
4515,291516,yiLEzPypbL0LMK7x2XilXQ,3enCXEkRv8zWZ1QrvG-LNw,PrjFBX802rUZT7eB5JggGQ,5,0.234375,i don't know of any other stores like this and i will continue to shop here! love this store!,,i don't know of ani other store like thi and i will continu to shop here! love thi store!,0,1,0,0
4516,291517,j3ICMogLjc2X5lI4SMwm8w,3enCXEkRv8zWZ1QrvG-LNw,f-75EpuntdL3Xb2UfrTQ2Q,5,1.0,the people at discount aquarium fish and reef were wonderful,,the peopl at discount aquarium fish and reef were wonder,0,1,0,0
4517,291518,j3ICMogLjc2X5lI4SMwm8w,3enCXEkRv8zWZ1QrvG-LNw,f-75EpuntdL3Xb2UfrTQ2Q,5,0.166666667,they were willing to help my class of 3rd grade students who were interested in learning about fish,,they were will to help my class of 3rd grade student who were interest in learn about fish,0,1,0,0
4518,291519,j3ICMogLjc2X5lI4SMwm8w,3enCXEkRv8zWZ1QrvG-LNw,f-75EpuntdL3Xb2UfrTQ2Q,5,0.0,i would definitely recommend them,,i would definit recommend them,0,1,1,0
4519,291520,3wN1wSa0NFjk-Om2suOZKA,3enCXEkRv8zWZ1QrvG-LNw,ebYcPhjeswobeOAzoMYSDQ,4,0.13,i was very surprised at this store,,i wa veri surpris at thi store,0,1,0,0
4520,291521,3wN1wSa0NFjk-Om2suOZKA,3enCXEkRv8zWZ1QrvG-LNw,ebYcPhjeswobeOAzoMYSDQ,4,0.26666666699999997,the equipment half of the store was crowded but they had alot of stuff at good prices,,the equip half of the store wa crowd but they had alot of stuff at good price,0,1,0,0
4521,291522,3wN1wSa0NFjk-Om2suOZKA,3enCXEkRv8zWZ1QrvG-LNw,ebYcPhjeswobeOAzoMYSDQ,4,0.15,as far as the retail/fish side there were a whole lot of fish,,as far as the retail/fish side there were a whole lot of fish,0,1,0,0
4522,291523,3wN1wSa0NFjk-Om2suOZKA,3enCXEkRv8zWZ1QrvG-LNw,ebYcPhjeswobeOAzoMYSDQ,4,0.25,more than i was expecting actually,,more than i wa expect actual,1,0,0,0
4523,291524,3wN1wSa0NFjk-Om2suOZKA,3enCXEkRv8zWZ1QrvG-LNw,ebYcPhjeswobeOAzoMYSDQ,4,0.433333333,the front was all saltwater and the tanks were clean and fish looked mostly healthy,,the front wa all saltwat and the tank were clean and fish look mostli healthi,0,1,0,0
